Código Ámbito,Ámbito,Código área (FAO),Área,Código Elemento,Elemento,Código Producto (FAO),Producto,Código año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","662","Cacao, pasta","2011","2011","1000 US$","4775","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","662","Cacao, pasta","2012","2012","1000 US$","2818","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","662","Cacao, pasta","2013","2013","1000 US$","3962","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","662","Cacao, pasta","2014","2014","1000 US$","5425","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","662","Cacao, pasta","2015","2015","1000 US$","7903","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","662","Cacao, pasta","2016","2016","1000 US$","7234","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","662","Cacao, pasta","2017","2017","1000 US$","7325","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","662","Cacao, pasta","2018","2018","1000 US$","5801","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","662","Cacao, pasta","2019","2019","1000 US$","4873","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","660","Café, cáscara y cascarilla","2009","2009","1000 US$","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","660","Café, cáscara y cascarilla","2010","2010","1000 US$","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","660","Café, cáscara y cascarilla","2011","2011","1000 US$","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","660","Café, cáscara y cascarilla","2012","2012","1000 US$","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","660","Café, cáscara y cascarilla","2013","2013","1000 US$","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","659","Café, extractos","2009","2009","toneladas","268","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","659","Café, extractos","2010","2010","toneladas","490","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","659","Café, extractos","2011","2011","toneladas","883","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","659","Café, extractos","2012","2012","toneladas","1253","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","659","Café, extractos","2013","2013","toneladas","1560","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","659","Café, extractos","2014","2014","toneladas","2180","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","659","Café, extractos","2015","2015","toneladas","2514","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","659","Café, extractos","2016","2016","toneladas","2556","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","659","Café, extractos","2017","2017","toneladas","2329","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","659","Café, extractos","2018","2018","toneladas","2605","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","659","Café, extractos","2019","2019","toneladas","3222","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","659","Café, extractos","2009","2009","1000 US$","1464","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","659","Café, extractos","2010","2010","1000 US$","3235","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","659","Café, extractos","2011","2011","1000 US$","9524","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","659","Café, extractos","2012","2012","1000 US$","13624","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","659","Café, extractos","2013","2013","1000 US$","13269","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","659","Café, extractos","2014","2014","1000 US$","18817","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","659","Café, extractos","2015","2015","1000 US$","21396","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","659","Café, extractos","2016","2016","1000 US$","21434","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","659","Café, extractos","2017","2017","1000 US$","19599","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","659","Café, extractos","2018","2018","1000 US$","20740","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","659","Café, extractos","2019","2019","1000 US$","27601","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","659","Café, extractos","2009","2009","toneladas","16694","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","659","Café, extractos","2010","2010","toneladas","20640","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","659","Café, extractos","2011","2011","toneladas","21348","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","659","Café, extractos","2012","2012","toneladas","14323","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","659","Café, extractos","2013","2013","toneladas","15294","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","659","Café, extractos","2014","2014","toneladas","15453","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","659","Café, extractos","2015","2015","toneladas","16660","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","659","Café, extractos","2016","2016","toneladas","19917","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","659","Café, extractos","2017","2017","toneladas","20119","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","659","Café, extractos","2018","2018","toneladas","20391","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","659","Café, extractos","2019","2019","toneladas","21703","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","659","Café, extractos","2009","2009","1000 US$","219863","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","659","Café, extractos","2010","2010","1000 US$","243203","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","659","Café, extractos","2011","2011","1000 US$","288984","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","659","Café, extractos","2012","2012","1000 US$","250383","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","659","Café, extractos","2013","2013","1000 US$","243815","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","659","Café, extractos","2014","2014","1000 US$","221300","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","659","Café, extractos","2015","2015","1000 US$","233622","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","659","Café, extractos","2016","2016","1000 US$","220017","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","659","Café, extractos","2017","2017","1000 US$","224866","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","659","Café, extractos","2018","2018","1000 US$","233153","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","659","Café, extractos","2019","2019","1000 US$","246220","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","658","Café, sucedáneos que contengan café","2009","2009","toneladas","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","658","Café, sucedáneos que contengan café","2010","2010","toneladas","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","658","Café, sucedáneos que contengan café","2011","2011","toneladas","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","658","Café, sucedáneos que contengan café","2012","2012","toneladas","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","658","Café, sucedáneos que contengan café","2013","2013","toneladas","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","658","Café, sucedáneos que contengan café","2015","2015","toneladas","0","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","658","Café, sucedáneos que contengan café","2009","2009","1000 US$","1","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","658","Café, sucedáneos que contengan café","2010","2010","1000 US$","0","*","Cifras no oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","658","Café, sucedáneos que contengan café","2011","2011","1000 US$","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","658","Café, sucedáneos que contengan café","2012","2012","1000 US$","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","658","Café, sucedáneos que contengan café","2013","2013","1000 US$","0","F","Estimación FAO"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","658","Café, sucedáneos que contengan café","2015","2015","1000 US$","6","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","658","Café, sucedáneos que contengan café","2009","2009","toneladas","2","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","658","Café, sucedáneos que contengan café","2010","2010","toneladas","1","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","658","Café, sucedáneos que contengan café","2011","2011","toneladas","2","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","658","Café, sucedáneos que contengan café","2012","2012","toneladas","2","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","658","Café, sucedáneos que contengan café","2013","2013","toneladas","3","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","658","Café, sucedáneos que contengan café","2014","2014","toneladas","2","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","658","Café, sucedáneos que contengan café","2015","2015","toneladas","7","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","658","Café, sucedáneos que contengan café","2016","2016","toneladas","10","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","658","Café, sucedáneos que contengan café","2017","2017","toneladas","67","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","658","Café, sucedáneos que contengan café","2018","2018","toneladas","39","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","658","Café, sucedáneos que contengan café","2019","2019","toneladas","45","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","658","Café, sucedáneos que contengan café","2009","2009","1000 US$","6","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","658","Café, sucedáneos que contengan café","2010","2010","1000 US$","1","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","658","Café, sucedáneos que contengan café","2011","2011","1000 US$","11","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","658","Café, sucedáneos que contengan café","2012","2012","1000 US$","17","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","658","Café, sucedáneos que contengan café","2013","2013","1000 US$","27","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","658","Café, sucedáneos que contengan café","2014","2014","1000 US$","13","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","658","Café, sucedáneos que contengan café","2015","2015","1000 US$","33","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","658","Café, sucedáneos que contengan café","2016","2016","1000 US$","32","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","658","Café, sucedáneos que contengan café","2017","2017","1000 US$","289","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","658","Café, sucedáneos que contengan café","2018","2018","1000 US$","144","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","658","Café, sucedáneos que contengan café","2019","2019","1000 US$","210","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","657","Café, tostado","2009","2009","toneladas","2281","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","657","Café, tostado","2010","2010","toneladas","1950","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","657","Café, tostado","2011","2011","toneladas","2250","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","657","Café, tostado","2012","2012","toneladas","637","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","657","Café, tostado","2013","2013","toneladas","25","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","657","Café, tostado","2014","2014","toneladas","83","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","657","Café, tostado","2015","2015","toneladas","113","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","657","Café, tostado","2016","2016","toneladas","151","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","657","Café, tostado","2017","2017","toneladas","199","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","657","Café, tostado","2018","2018","toneladas","227","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","657","Café, tostado","2019","2019","toneladas","285","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","657","Café, tostado","2009","2009","1000 US$","6649","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","657","Café, tostado","2010","2010","1000 US$","5439","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","657","Café, tostado","2011","2011","1000 US$","9607","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","657","Café, tostado","2012","2012","1000 US$","3505","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","657","Café, tostado","2013","2013","1000 US$","538","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","657","Café, tostado","2014","2014","1000 US$","1392","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","657","Café, tostado","2015","2015","1000 US$","1842","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","657","Café, tostado","2016","2016","1000 US$","1920","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","657","Café, tostado","2017","2017","1000 US$","2742","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","657","Café, tostado","2018","2018","1000 US$","2917","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","657","Café, tostado","2019","2019","1000 US$","2475","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","657","Café, tostado","2009","2009","toneladas","3116","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","657","Café, tostado","2010","2010","toneladas","2951","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","657","Café, tostado","2011","2011","toneladas","3493","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","657","Café, tostado","2012","2012","toneladas","4285","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","657","Café, tostado","2013","2013","toneladas","3881","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","657","Café, tostado","2014","2014","toneladas","4257","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","657","Café, tostado","2015","2015","toneladas","4878","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","657","Café, tostado","2016","2016","toneladas","4831","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","657","Café, tostado","2017","2017","toneladas","8303","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","657","Café, tostado","2018","2018","toneladas","9806","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","657","Café, tostado","2019","2019","toneladas","15638","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","657","Café, tostado","2009","2009","1000 US$","22199","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","657","Café, tostado","2010","2010","1000 US$","24120","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","657","Café, tostado","2011","2011","1000 US$","34301","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","657","Café, tostado","2012","2012","1000 US$","41764","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","657","Café, tostado","2013","2013","1000 US$","35654","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","657","Café, tostado","2014","2014","1000 US$","38986","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","657","Café, tostado","2015","2015","1000 US$","42717","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","657","Café, tostado","2016","2016","1000 US$","39048","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","657","Café, tostado","2017","2017","1000 US$","60511","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","657","Café, tostado","2018","2018","1000 US$","60578","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","657","Café, tostado","2019","2019","1000 US$","80790","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","656","Café, verde","2009","2009","toneladas","43179","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","656","Café, verde","2010","2010","toneladas","32835","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","656","Café, verde","2011","2011","toneladas","55151","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","656","Café, verde","2012","2012","toneladas","63017","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","656","Café, verde","2013","2013","toneladas","25582","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","656","Café, verde","2014","2014","toneladas","18061","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","656","Café, verde","2015","2015","toneladas","6663","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","656","Café, verde","2016","2016","toneladas","11799","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","656","Café, verde","2017","2017","toneladas","21392","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","656","Café, verde","2018","2018","toneladas","59682","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5610","Importaciones - Cantidad","656","Café, verde","2019","2019","toneladas","43828","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","656","Café, verde","2009","2009","1000 US$","76849","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","656","Café, verde","2010","2010","1000 US$","74032","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","656","Café, verde","2011","2011","1000 US$","162117","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","656","Café, verde","2012","2012","1000 US$","175259","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","656","Café, verde","2013","2013","1000 US$","51128","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","656","Café, verde","2014","2014","1000 US$","35398","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","656","Café, verde","2015","2015","1000 US$","13599","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","656","Café, verde","2016","2016","1000 US$","15208","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","656","Café, verde","2017","2017","1000 US$","27796","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","656","Café, verde","2018","2018","1000 US$","93143","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5622","Importaciones Valor","656","Café, verde","2019","2019","1000 US$","71462","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","656","Café, verde","2009","2009","toneladas","457728","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","656","Café, verde","2010","2010","toneladas","410493","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","656","Café, verde","2011","2011","toneladas","433646","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","656","Café, verde","2012","2012","toneladas","396365","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","656","Café, verde","2013","2013","toneladas","543685","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","656","Café, verde","2014","2014","toneladas","619108","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","656","Café, verde","2015","2015","toneladas","713060","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","656","Café, verde","2016","2016","toneladas","734689","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","656","Café, verde","2017","2017","toneladas","712542","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","656","Café, verde","2018","2018","toneladas","712696","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","656","Café, verde","2019","2019","toneladas","753366","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","656","Café, verde","2009","2009","1000 US$","1552442","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","656","Café, verde","2010","2010","1000 US$","1889558","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","656","Café, verde","2011","2011","1000 US$","2623212","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","656","Café, verde","2012","2012","1000 US$","1914285","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","656","Café, verde","2013","2013","1000 US$","1886852","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","656","Café, verde","2014","2014","1000 US$","2477696","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","656","Café, verde","2015","2015","1000 US$","2533796","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","656","Café, verde","2016","2016","1000 US$","2423445","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","656","Café, verde","2017","2017","1000 US$","2521765","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","656","Café, verde","2018","2018","1000 US$","2274700","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5922","Exportaciones Valor","656","Café, verde","2019","2019","1000 US$","2282170","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","394","Calabazas, zapayo, calabaza confitera","2009","2009","toneladas","","M","Datos no disponibles"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","394","Calabazas, zapayo, calabaza confitera","2010","2010","toneladas","","M","Datos no disponibles"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","394","Calabazas, zapayo, calabaza confitera","2011","2011","toneladas","","M","Datos no disponibles"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","394","Calabazas, zapayo, calabaza confitera","2012","2012","toneladas","11","","Datos oficiales"
"TCL","Cultivos y productos de ganadería","44","Colombia","5910","Exportaciones - Canditad","394","Calabazas, zapayo, calabaza confitera","2013","2013","toneladas","51","","Datos oficiales"
